0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1.3944479413844915,1.938532039992181,0.47347476309117836,-0.4685334871940572,0.3787145215259102,0.06051315026548531,-0.10621266648130438,-0.18877952185190905,-0.26081329606840226,-6.208119732979354e-16,-2.8249759806438067e-15,0.27039265473782664,0.4918626512094224,0.798376751450379,-0.3649805108714861,0.38737386571861937,0.6059990269983436,-0.6518005908870216
-1.3402924986946936,2.1151820926834017,0.41514589472993724,-0.37944144879719216,0.3049751013510718,0.006150997113555642,-0.13603832698631285,-0.16612762049164193,-0.5694075557307331,-5.734626858901845e-16,-4.171866105539431e-15,0.3825874635001518,0.6171389535827086,0.7924197748243395,-0.1174094743139345,0.2711573397031555,0.26413793191036194,-0.7049023986535372
-1.3852280378921145,2.5298696879195184,0.3491557304923578,-0.24196754742945303,0.20892006450465836,-0.040856782996196966,-0.2440198086408571,-0.0674304424029509,-1.1664636444758474,6.232172559617185e-16,-6.637723060004331e-15,0.6658105880105912,0.9696618733160245,0.7892658065514372,0.37123766939364133,0.10402767119653336,-0.07314476161349294,-0.8487194043009272
-1.4040291012201593,2.1591523378386923,0.45224894663315646,-0.40548070376723205,0.3616554194855811,-0.05666856938798393,-0.13765290205872946,-0.13499702827661486,-0.4970702255879589,-7.823172742780913e-16,-4.490536886260143e-15,0.33924601674494165,0.5295830933057655,0.7765562715265949,-0.08580845105922687,0.27217551462809736,0.4637628841618029,-0.760440268536702
-1.2929988764430453,1.8476028561109736,0.44013546397931674,-0.4523749097831293,0.33821915613273906,0.0713023012442141,-0.07392526874363142,-0.23722468490158818,-0.24440630172369107,1.9898913439545722e-17,-2.7634198863492676e-15,0.23843259338249237,0.4570592706334839,0.8030723405401787,-0.4287106644580288,0.37663577199364767,0.3937388172858639,-0.5929444392353708
-0.40424581836524076,-0.573464903758523,0.5975568275582667,-1.0909871006073706,0.17719564426206147,-0.6570267611267057,0.6491085213747281,-0.3518561560466204,-0.24148603563812043,-4.2433963533712087e-16,-2.1671217666594278e-15,0.4284566302119997,0.2088469960587725,0.4724825339502991,0.453671617478767,-0.9894706584537198,-0.5192421865419655,-0.25849277740239657
-0.4347865036517704,-0.4554030961117235,0.5501906037134413,-1.030121236628755,0.08440358540594686,-0.5070661708136952,0.5730056647697964,-0.3282478042879271,-0.5652033062083015,-1.1678743394160977e-16,-3.8725692798044854e-15,0.6565738026300165,0.5782021311451747,0.5076049644088269,0.5623834798241616,-0.9944357319704086,-0.7050310844665829,-0.2402415449127249
-0.466440398173525,-0.3103567929092772,0.4964975286500764,-0.9585120297803347,-0.018079593206994884,-0.35545780491339624,0.4887907706276089,-0.29902526761391085,-0.9350919358227856,-7.404237741945996e-17,-5.6382189953763716e-15,0.9081232301325896,0.9793040857977976,0.5436588308282899,0.7031187506788384,-1.0102521016588797,-0.922599650459023,-0.22895520291412408
-0.4922056478409693,-0.27976037078630395,0.4705336957295634,-0.9330990480958391,-0.07716842879742612,-0.2173287727919898,0.4408281309052116,-0.2935708789055429,-1.1036191841423326,-5.094192440828058e-16,-7.705979399817626e-15,1.054578341857604,1.2352792258483312,0.5743505289718026,0.7094600083738228,-0.9819775439786099,-1.0032549723905804,-0.1903438977244973
-0.019262858905071917,-1.327019359046022,1.4248271562984745,-1.1669899936894848,-0.666826107311064,-0.4643555270925277,0.29560653779200796,-0.188637207070644,1.0967172963030691,-1.2349554902891087e-15,6.263208832106041e-15,-0.7267940026371493,-0.5496793629279225,-0.34838599580772445,1.1966712002657036,0.6713556978681097,-0.15867550650569817,-0.6659952772301974
